,id_siniestro,fecha_siniestro,modo_desplazamiento_victima,sexo_victima,edad_victima,año_victima,dia_victima,mes_victima
18015,lc-2023-0465407,2023-08-12,moto,m,29,2023,Saturday,August
18016,lc-2023-0480002,2023-08-19,moto,m,29,2023,Saturday,August
18017,lc-2023-0480210,2023-08-19,moto,m,29,2023,Saturday,August
18018,lc-2023-0488816,2023-08-24,moto,m,29,2023,Thursday,August
18019,lc-2023-0494778,2023-08-27,moto,m,29,2023,Sunday,August
18020,lc-2023-0497966,2023-08-28,moto,m,29,2023,Monday,August
18021,lc-2023-0506365,2023-09-01,moto,m,29,2023,Friday,September
18022,lc-2023-0525411,2023-09-11,moto,m,29,2023,Monday,September
18023,lc-2023-0533561,2023-09-14,moto,m,29,2023,Thursday,September
18024,lc-2023-0536008,2023-09-15,moto,m,29,2023,Friday,September
18025,lc-2023-0542957,2023-09-19,moto,m,29,2023,Tuesday,September
18026,lc-2023-0554568,2023-09-25,moto,m,29,2023,Monday,September
18027,lc-2023-0558051,2023-09-26,moto,m,29,2023,Tuesday,September
18028,lc-2023-0566081,2023-09-30,moto,m,29,2023,Saturday,September
18029,lc-2023-0522662,2023-09-09,moto,m,29,2023,Saturday,September
18030,lc-2024-0754373,2024-01-01,moto,m,29,2024,Monday,January
18031,lc-2024-0004019,2024-01-03,moto,m,29,2024,Wednesday,January
18032,lc-2024-0010489,2024-01-06,moto,m,29,2024,Saturday,January
18033,lc-2024-0011317,2024-01-07,moto,m,29,2024,Sunday,January
18034,lc-2024-0013835,2024-01-08,moto,m,29,2024,Monday,January
18035,lc-2024-0026539,2024-01-15,moto,m,29,2024,Monday,January
18036,lc-2024-0026746,2024-01-15,moto,m,29,2024,Monday,January
18037,lc-2024-0029375,2024-01-17,moto,m,29,2024,Wednesday,January
18038,lc-2024-0041650,2024-01-17,moto,m,29,2024,Wednesday,January
18039,lc-2024-0034947,2024-01-19,moto,m,29,2024,Friday,January
18040,lc-2024-0037223,2024-01-21,moto,m,29,2024,Sunday,January
18041,lc-2024-0043038,2024-01-24,moto,m,29,2024,Wednesday,January
18042,lc-2024-0045947,2024-01-25,moto,m,29,2024,Thursday,January
18043,lc-2024-0055581,2024-01-31,moto,m,29,2024,Wednesday,January
18044,lc-2024-0077849,2024-02-12,moto,m,29,2024,Monday,February
18045,lc-2024-0079387,2024-02-13,moto,m,29,2024,Tuesday,February
18046,lc-2024-0081796,2024-02-15,moto,m,29,2024,Thursday,February
18047,lc-2024-0087456,2024-02-16,moto,m,29,2024,Friday,February
18048,lc-2024-0096964,2024-02-21,moto,m,29,2024,Wednesday,February
18049,lc-2024-0125159,2024-03-05,moto,m,29,2024,Tuesday,March
18050,lc-2024-0135434,2024-03-10,moto,m,29,2024,Sunday,March
18051,lc-2024-0136539,2024-03-10,moto,m,29,2024,Sunday,March
18052,lc-2024-0138824,2024-03-11,moto,m,29,2024,Monday,March
18053,lc-2024-0169917,2024-03-25,moto,m,29,2024,Monday,March
18054,lc-2024-0219739,2024-04-18,moto,m,29,2024,Thursday,April
18055,lc-2024-0227727,2024-04-22,moto,m,29,2024,Monday,April
18056,lc-2024-0227956,2024-04-23,moto,m,29,2024,Tuesday,April
18057,lc-2024-0229240,2024-04-23,moto,m,29,2024,Tuesday,April
18058,lc-2024-0229980,2024-04-23,moto,m,29,2024,Tuesday,April
18059,lc-2024-0243766,2024-04-30,moto,m,29,2024,Tuesday,April
18060,lc-2024-0264672,2024-05-10,moto,m,29,2024,Friday,May
18061,lc-2024-0266415,2024-05-10,moto,m,29,2024,Friday,May
18062,lc-2024-0283112,2024-05-18,moto,m,29,2024,Saturday,May
18063,lc-2024-0298849,2024-05-25,moto,m,29,2024,Saturday,May
18064,lc-2024-0300060,2024-05-26,moto,m,29,2024,Sunday,May
18065,lc-2024-0306049,2024-05-29,moto,m,29,2024,Wednesday,May
18066,lc-2024-0327604,2024-06-07,moto,m,29,2024,Friday,June
18067,lc-2024-0334083,2024-06-10,moto,m,29,2024,Monday,June
18068,lc-2024-0339437,2024-06-11,moto,m,29,2024,Tuesday,June
18069,lc-2024-0341712,2024-06-13,moto,m,29,2024,Thursday,June
18070,lc-2024-0369005,2024-06-20,moto,m,29,2024,Thursday,June
18071,lc-2024-0366718,2024-06-25,moto,m,29,2024,Tuesday,June
18072,lc-2024-0375645,2024-06-30,moto,m,29,2024,Sunday,June
18073,lc-2024-0519278,2024-09-05,moto,m,29,2024,Thursday,September
18074,lc-2024-0530684,2024-09-10,moto,m,29,2024,Tuesday,September
18075,lc-2024-0538395,2024-09-11,moto,m,29,2024,Wednesday,September
18076,lc-2024-0549432,2024-09-18,moto,m,29,2024,Wednesday,September
18077,lc-2024-0558344,2024-09-23,moto,m,29,2024,Monday,September
18078,lc-2024-0566287,2024-09-26,moto,m,29,2024,Thursday,September
18079,lc-2024-0570108,2024-09-27,moto,m,29,2024,Friday,September
18080,lc-2024-0570417,2024-09-27,moto,m,29,2024,Friday,September
18081,lc-2024-0575947,2024-09-30,moto,m,29,2024,Monday,September
18082,lc-2024-0605375,2024-10-14,moto,m,29,2024,Monday,October
